NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
20162,2162,Lafeyette-Greenville IBOA,Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"1,263,513 ","720,790 ",,,,,,,,,,,,,,,,,,,,,,,
20163,2163,"Lakeland Bus Lines, Inc.",Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",CB,DO,Bus,,,,,,,,,,,,"2,122,864 ","2,110,426 ","2,211,697 ","2,228,266 ","2,235,138 ","2,238,372 ","2,244,349 ","623,201 ","536,582 ","914,521 ","1,055,587 ","1,052,455 ","1,070,957 ","265,782 "
20163,2163,"Lakeland Bus Lines, Inc.",Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"2,667,455 ","2,680,890 ","2,104,358 ","2,962,680 ","2,491,013 ","2,186,247 ","2,941,706 ","2,389,114 ","2,111,779 ","2,124,745 ","2,068,376 ",,,,,,,,,,,,,,
20164,2164,Leisure Line,Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"559,555 ","553,050 ","405,760 ",,,,,,,,,,,,,,,,,,,,,,
20165,2165,OBC Lines LLC,Active,Small Systems Reporter,63217,"New York--Jersey City--Newark, NY--NJ",CB,DO,Bus,,,,,,,,,,,,"809,122 ","818,665 ",,,,,,,,,,,,
20165,2165,OBC Lines LLC,Inactive,Small Systems Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"2,076,827 ","2,081,890 ","1,338,903 ","1,381,321 ","999,159 ","1,069,288 ","1,058,179 ","1,029,497 ","967,825 ","823,227 ","799,128 ",,,,,,,,,,,,,,
20166,2166,"Orange-Newark-Elizabeth, Inc.",Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"1,525,432 ","1,554,071 ","2,429,731 ","2,268,900 ","1,906,897 ","2,064,128 ","2,426,137 ","2,395,394 ","2,432,657 ","1,861,301 ","1,795,738 ","1,750,683 ","1,727,074 ","1,694,877 ","1,582,717 ","1,454,730 ","1,375,845 ","1,379,445 ","938,540 ","815,381 ","758,117 ","488,342 ",,,
20167,2167,"South Orange Avenue IBOA, c/o: NJ Transit, Carrier Admin.",Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"1,168,666 ","853,950 ",,,,,,,,,,,,,,,,,,,,,,,
20168,2168,Trans-Hudson Express,Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"1,858,001 ","1,797,430 ","2,770,007 ","2,950,199 ","2,452,960 ","2,475,198 ","1,462,968 ","1,203,777 ","933,597 ","778,796 ","129,841 ",,,,,,,,,,,,,,
20169,2169,"Trans-Bridge Lines, Inc. ",Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",CB,DO,Bus,,,,,,,,,,,,"3,925,060 ","3,936,640 ","3,877,439 ","3,791,880 ","3,881,821 ","3,951,815 ","4,043,665 ","1,439,836 ","962,130 ","1,259,602 ","1,540,087 ","1,604,043 ","1,573,807 ","378,795 "
20169,2169,"Trans-Bridge Lines, Inc. ",Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,"2,973,067 ","3,328,600 ","3,386,671 ","3,396,638 ","2,797,861 ","2,785,954 ","3,707,754 ","3,820,322 ","3,762,420 ","4,013,300 ","3,729,568 ",,,,,,,,,,,,,,
20170,2170,"Vanpool of New Jersey, Inc.",Inactive,Full Reporter,N/A,N/A,VP,DO,Bus,"2,542,040 ",,,,,,,,,,,,,,,,,,,,,,,,
20171,2171,"Private One of New York, LLC, dba: New York Airport Service",Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,PT,Bus,"1,330,638 ","1,303,507 ","1,276,848 ","1,246,046 ","1,264,330 ","1,251,733 ","1,303,104 ","1,269,395 ","1,259,092 ","270,040 ",,,,,,,,,,,,,,,
20172,2172,"Centro of Oswego, Inc.",Inactive,Full Reporter,86302,"Syracuse, NY",DR,DO,Bus,"6,341 ","3,144 ",,,,,,,,,,,,,,,,,,,,,,,
20172,2172,"Centro of Oswego, Inc.",Inactive,Full Reporter,86302,"Syracuse, NY",MB,DO,Bus,"503,319 ","504,055 ","504,903 ","518,259 ","506,495 ","497,027 ","439,606 ","478,885 ","548,642 ","520,735 ","482,866 ","483,009 ","507,266 ","129,996 ",,,,,,,,,,,
20175,2175,Private Transportation Corporation,Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,"214,881 ","62,010 ",,,,,,,,,,,,,,,,,,,,,,
20175,2175,Private Transportation Corporation,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,PT,Bus,,,,,"215,283 ","210,998 ","212,118 ","214,063 ","215,078 ","215,634 ","217,144 ","211,450 ","202,102 ","207,084 ","209,106 ","209,246 ","202,774 ","198,719 ","94,030 ","114,539 ","110,101 ","104,859 ","100,345 ","97,707 ","23,776 "
20177,2177,"Adirondack Transit Lines, Inc.",Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",CB,DO,Bus,,,,,,,,,,,"2,266,862 ","2,322,462 ","2,391,038 ","2,501,220 ","2,552,769 ","2,545,698 ","2,615,934 ","2,374,054 ","835,401 ","899,656 ","1,292,283 ","1,373,763 ","1,312,221 ","1,339,215 ","302,559 "
20177,2177,"Adirondack Transit Lines, Inc.",Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,"2,004,735 ","2,112,313 ","2,125,350 ","2,119,351 ","2,490,091 ","2,367,608 ",,,,,,,,,,,,,,,
20178,2178,Ulster County ,Active,Full Reporter,45262,"Kingston, NY",DR,DO,Bus,,,,,,,,,"101,933 ","85,195 ","98,803 ","106,857 ","102,476 ","98,062 ","116,033 ","131,247 ","118,026 ",,"56,646 ","57,601 ","73,738 ","112,757 ","123,045 ","126,847 ","34,454 "
20178,2178,Ulster County ,Active,Full Reporter,45262,"Kingston, NY",MB,DO,Bus,,,"616,414 ","659,647 ","718,591 ","719,762 ","771,967 ","933,541 ","926,984 ","952,224 ","951,379 ","929,742 ","917,741 ","921,010 ","961,547 ","964,269 ","961,364 ",,"593,009 ","858,684 ","942,925 ","1,024,306 ","1,026,062 ","979,351 ","230,543 "
20178,2178,Ulster County ,Inactive,Full Reporter,45262,"Kingston, NY",MB,PT,Bus,,,"57,780 ","58,295 ","56,640 ","56,217 ","56,660 ","40,498 ","40,317 ","39,887 ",,,,,,,,,,,,,,,
20179,2179,"Leprechaun Lines, Inc.",Inactive,Small Systems Reporter,71803,"Poughkeepsie--Newburgh, NY",MB,DO,Bus,,,,,,"372,110 ","373,575 ","373,575 ","375,040 ","373,575 ","365,169 ",,,,,,,,,,,,,,
20180,2180,Atlantic Express,Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,"610,702 ","617,584 ",,,,,,,,,,,,,,,,,,,,
20182,2182,Town of Highlands ,Active,Small Systems Reporter,71803,"Poughkeepsie--Newburgh, NY",DR,DO,Bus,,,,,,"10,124 ","9,806 ","8,738 ","9,035 ","11,065 ",,,,,,,,,,,,,,,
20183,2183,Town of Monroe ,Active,Small Systems Reporter,45443,"Kiryas Joel, NY",DR,DO,Bus,,,,"84,739 ","84,475 ","76,791 ","83,159 ","98,890 ","112,106 ","105,342 ","101,508 ","87,415 ",,,,,,,,,,,,,
20185,2185,"Centro of Oneida, Inc.",Inactive,Full Reporter,89785,"Utica, NY",DR,DO,Bus,,,,,,"148,540 ","160,300 ","163,872 ","170,272 ","149,931 ","129,307 ","131,544 ","127,522 ","30,475 ",,,,,,,,,,,
20185,2185,"Centro of Oneida, Inc.",Inactive,Full Reporter,89785,"Utica, NY",MB,DO,Bus,,,,,,"1,014,361 ","970,552 ","974,360 ","1,016,355 ","981,613 ","975,393 ","985,659 ","986,129 ","244,321 ",,,,,,,,,,,
20187,2187,Village of Kiryas Joel,Active,Small Systems Reporter,45443,"Kiryas Joel, NY",MB,DO,Bus,,,,,,"84,498 ","84,224 ","82,440 ","81,279 ","81,618 ",,,,,,,,,,,,,,,
20188,2188,MTA Bus Company,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,0 ,"25,623,678 ","27,247,203 ","27,309,691 ","26,324,272 ","26,010,598 ","26,515,164 ","26,644,483 ","26,779,233 ","27,003,959 ","27,082,259 ","26,687,971 ","26,408,377 ","26,440,538 ","25,869,531 ","26,106,130 ","25,876,153 ","25,751,161 ","26,142,159 ","27,516,221 ","6,841,662 "
20189,2189,"BillyBey Ferry Company, LLC",Inactive,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",FB,DO,Ferry,,,,,,,"257,558 ","256,760 ","263,857 ","253,689 ","251,937 ","254,759 ","256,914 ","248,371 ","247,396 ","254,280 ","312,242 ","262,518 ",,,,,,,
20190,2190,Port Imperial Ferry Corporation,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",FB,DO,Ferry,,,,,,,"435,850 ","428,809 ","427,213 ","427,267 ","424,077 ","429,042 ","431,970 ","432,036 ","430,930 ","435,654 ","441,117 ","474,418 ","263,253 ","389,547 ","504,037 ","472,991 ","554,554 ","614,681 ","138,688 "
20190,2190,Port Imperial Ferry Corporation,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,,,,,,"605,435 ","601,675 ","679,311 ","735,264 ","621,287 ","618,925 ","699,497 ","742,758 ","756,619 ","243,998 ","217,328 ","253,998 ","328,865 ","421,926 ","415,536 ","101,584 "
20192,2192,Bergen County,Active,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,DO,Bus,,,,,,,,,,"797,435 ","933,133 ","907,028 ","1,057,202 ","915,349 ","907,892 ","851,633 ","883,108 ","879,223 ","319,442 ","238,965 ","430,268 ","538,822 ",,,
20192,2192,Bergen County,Active,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,,,,,,,,"64,439 ","166,571 ","110,346 ","90,362 ","49,857 ","58,741 ","66,553 ","18,390 ","12,051 ","61,220 ","52,836 ",,,
20193,2193,Cumberland County,Active,Small Systems Reporter,90730,"Vineland, NJ",DR,DO,Bus,,,,,,,,,,"521,531 ","500,984 ","469,315 ","448,730 ","444,046 ","493,550 ","479,212 ","458,662 ","474,371 ",,,,,,,
20195,2195,Gloucester County,Inactive,Small Systems Reporter,69076,"Philadelphia, PA--NJ--DE--MD",DR,DO,Bus,,,,,,,,,,"347,037 ","348,228 ",,,,,,,,,,,,,,
20195,2195,Gloucester County,Inactive,Small Systems Reporter,69076,"Philadelphia, PA--NJ--DE--MD",MB,DO,Bus,,,,,,,,,,"33,150 ","7,073 ",,,,,,,,,,,,,,
20196,2196,Middlesex County,Active,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,DO,Bus,,,,,,,,,,"863,620 ","738,293 ","536,810 ","745,524 ","581,887 ","537,630 ","422,176 ","391,674 ",,,,,,,,
20196,2196,Middlesex County,Inactive,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,TX,Bus,,,,,,,,,,"104,994 ","102,868 ","118,828 ",,,,,,,,,,,,,
20196,2196,Middlesex County,Active,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,,,,,,"639,283 ","671,881 ","686,026 ","625,413 ","577,934 ","500,749 ","434,849 ","387,925 ",,,,,,,,
20197,2197,Meadowlands Transportation Brokerage Corporation,Active,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,DO,Bus,,,,,,,,,,,"111,862 ",,,,,,,,,,,,,,
20197,2197,Meadowlands Transportation Brokerage Corporation,Inactive,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,PT,Bus,,,,,,,,,,"11,171 ","42,728 ",,,,,,,,,,,,,,
20197,2197,Meadowlands Transportation Brokerage Corporation,Active,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,,,,,,,"120,909 ",,,,,,,,,,,,,,
20197,2197,Meadowlands Transportation Brokerage Corporation,Inactive,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,PT,Bus,,,,,,,,,,"70,197 ","97,803 ",,,,,,,,,,,,,,
20198,2198,"TransOptions, Inc. ",Inactive,Small Systems Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,,,,,,"79,298 ",,,,,,,,,,,,,,,
20199,2199,County of Atlantic,Active,Full Reporter,03904,"Atlantic City--Ocean City--Villas, NJ",DR,DO,Bus,,,,,,,,,,"458,645 ","453,575 ","494,843 ","481,434 ","492,525 ","477,439 ","480,616 ","530,690 ","535,716 ","309,247 ","328,603 ","364,715 ","346,658 ","295,023 ","331,316 ","73,164 "
20199,2199,County of Atlantic,Active,Full Reporter,03904,"Atlantic City--Ocean City--Villas, NJ",MB,PT,Bus,,,,,,,,,,,,,,,,,,,,,,"108,979 ","106,183 ","104,427 ","23,704 "
20200,2200,South Jersey Transportation Authority,Inactive,Small Systems Reporter,69076,"Philadelphia, PA--NJ--DE--MD",DR,DO,Bus,,,,,,,,,,"67,188 ",,,,,,,,,,,,,,,
20200,2200,South Jersey Transportation Authority,Active,Small Systems Reporter,69076,"Philadelphia, PA--NJ--DE--MD",MB,DO,Bus,,,,,,,,,,"26,645 ",,,,,,,,,,,,,,,
20201,2201,County of Cumberland,Active,Small Systems Reporter,90730,"Vineland, NJ",MB,DO,Bus,,,,,,,,,,"82,614 ",,,,,,,,,,,,,,,
20202,2202,Essex County,Inactive,Reduced Asset Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,DO,Bus,,,,,,,,,,"137,217 ",,,,,,,,,,,,,,,
20203,2203,Cape May County,Active,Small Systems Reporter,03904,"Atlantic City--Ocean City--Villas, NJ",DR,DO,Bus,,,,,,,,,,"760,675 ","656,316 ","676,252 ","654,776 ",,,,,,,,,,,,
20203,2203,Cape May County,Inactive,Small Systems Reporter,03904,"Atlantic City--Ocean City--Villas, NJ",MB,DO,Bus,,,,,,,,,,,,"10,904 ","10,723 ",,,,,,,,,,,,
20204,2204,"Senior Citizens United Community Services of Camden County, Inc.",Active,Reduced Asset Reporter,69076,"Philadelphia, PA--NJ--DE--MD",DR,DO,Bus,,,,,,,,,,,,,"445,203 ","451,038 ","760,430 ","810,205 ","808,289 ","792,885 ","338,768 ","447,614 ","574,154 ","669,776 ","771,830 ",,
20206,2206,County of Nassau,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,PT,Bus,,,,,,,,,,,"2,246,737 ","2,485,164 ","2,578,228 ","2,692,331 ","2,785,288 ","2,691,559 ","2,575,741 ","2,552,763 ","1,397,766 ","1,595,908 ","1,843,537 ","2,209,899 ","2,572,912 ","2,825,969 ","712,693 "
20206,2206,County of Nassau,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,PT,Bus,,,,,,,,,,,"9,549,376 ","9,464,028 ","9,714,892 ","9,577,005 ","9,232,412 ","8,481,315 ","8,251,889 ","8,368,550 ","7,813,194 ","8,016,539 ","8,373,637 ","8,525,140 ","8,576,333 ","7,913,754 ","1,909,996 "
20209,2209,Somerset County,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,DO,Bus,,,,,,,,,,,"1,469,367 ","1,342,006 ",,"1,301,465 ","1,233,180 ","1,004,522 ","924,793 ",,"306,169 ","350,798 ","500,653 ","499,268 ","568,953 ","551,070 ","124,817 "
20209,2209,Somerset County,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,DO,Bus,,,,,,,,,,,"270,687 ","323,508 ",,"252,412 ","240,021 ","240,952 ","273,929 ",,"235,695 ","312,228 ","310,963 ","296,807 ","325,951 ","245,221 ","56,370 "
20212,2212,County of Hunterdon,Active,Small Systems Reporter,63217,"New York--Jersey City--Newark, NY--NJ",DR,PT,Bus,,,,,,,,,,,"330,082 ","603,224 ",,,,,,,,,,,,,
20212,2212,County of Hunterdon,Active,Small Systems Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,PT,Bus,,,,,,,,,,,,"54,695 ",,,,,,,,,,,,,
20217,2217,"Hampton Jitney, Inc.",Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",CB,DO,Bus,,,,,,,,,,,,,"3,054,763 ","2,894,475 ","2,921,344 ","2,938,334 ","2,862,942 ","2,953,356 ","1,728,167 ","2,021,616 ","2,039,368 ","2,132,186 ","2,538,489 ","2,691,957 ","531,467 "
20223,,Cape May Lewes Ferry,Active,Full Reporter,03904,"Atlantic City--Ocean City--Villas, NJ",FB,DO,Ferry,,,,,,,,,,,,,,,,,,,,"66,909 ","71,640 ","73,480 ","72,923 ","71,623 ","11,492 "
20226,,"SeaStreak, LLC",Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",FB,DO,Ferry,,,,,,,,,,,,,,,,,,,"101,010 ","120,456 ","143,935 ","239,568 ","230,538 ","213,822 ","42,798 "
20228,,"Enterprise Holdings, LLC",Active,Full Reporter,86302,"Syracuse, NY",VP,PT,Bus,,,,,,,,,,,,,,,,,,,,,"4,990 ",,,,
20230,,Barnegat Bay Decoy & Baymen's Museum,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",FB,DO,Ferry,,,,,,,,,,,,,,,,,,,,,,"2,312 ",,,
22930,,New York City Economic Development Corporation,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",FB,PT,Ferry,,,,,,,,,,,,,"49,025 ","93,110 ","92,723 ","355,042 ","731,516 ","870,145 ","755,754 ","845,153 ","949,475 ","950,842 ","933,770 ","956,285 ","188,568 "
22930,,New York City Economic Development Corporation,Active,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ",MB,PT,Bus,,,,,,,,,,,,,,,,,"68,718 ","118,721 ","111,466 ","118,391 ","116,527 ","125,711 ","98,248 ","84,030 ","8,085 "
30001,3001,Kanawha Valley Regional Transportation Authority,Active,Full Reporter,15481,"Charleston, WV",DR,DO,Bus,,,"395,008 ","377,379 ","322,685 ","365,572 ","359,681 ","376,317 ","361,895 ","361,104 ","353,548 ","344,477 ","314,712 ","283,028 ","245,735 ","227,805 ","210,739 ","200,124 ","189,338 ","244,553 ","425,508 ","515,302 ","547,433 ","609,337 ","159,416 "
30001,3001,Kanawha Valley Regional Transportation Authority,Active,Full Reporter,15481,"Charleston, WV",MB,DO,Bus,,,"2,576,199 ","2,480,914 ","2,374,932 ","2,372,261 ","2,380,308 ","2,375,524 ","2,394,851 ","2,405,796 ","2,391,110 ","2,399,443 ","2,424,858 ","2,339,051 ","2,185,516 ","2,211,962 ","2,190,771 ","2,164,420 ","2,028,293 ","2,092,749 ","2,031,784 ","1,921,521 ","1,910,516 ","1,819,858 ","458,009 "
30002,3002,The Tri-State Transit Authority,Active,Full Reporter,40753,"Huntington, WV--KY--OH",DR,DO,Bus,"297,219 ","289,381 ","292,639 ","318,238 ","322,993 ","326,864 ","319,427 ","284,262 ","278,494 ","286,129 ","327,745 ","324,127 ","322,840 ","311,392 ","314,377 ","353,776 ","335,824 ","349,220 ","236,542 ","284,193 ","314,004 ","321,915 ","296,199 ","284,870 ","69,029 "
30002,3002,The Tri-State Transit Authority,Active,Full Reporter,40753,"Huntington, WV--KY--OH",MB,DO,Bus,"833,674 ","818,538 ","763,582 ","768,516 ","782,150 ","783,164 ","829,654 ","908,281 ","941,269 ","959,752 ","971,879 ","976,533 ","1,005,593 ","997,476 ","1,001,824 ","957,005 ","879,979 ","880,788 ","882,401 ","880,881 ","879,449 ","877,292 ","879,374 ","875,833 ","217,340 "
30003,3003,Mid-Ohio Valley Transit Authority,Active,Small Systems Reporter,67672,"Parkersburg, WV--OH",DR,DO,Bus,"39,168 ","39,139 ","36,239 ","31,157 ","14,937 ",,,,"25,688 ","24,855 ",,,,,,,,,,,,,,,
30003,3003,Mid-Ohio Valley Transit Authority,Active,Small Systems Reporter,67672,"Parkersburg, WV--OH",MB,DO,Bus,"447,306 ","420,272 ","349,795 ","325,660 ","135,416 ",,,,"463,822 ","464,770 ",,,,,,,,,,,,,,,
30006,3006,Greater Richmond Transit Company,Active,Full Reporter,74746,"Richmond, VA",DR,DO,Bus,,,,,,"48,818 ","976,647 ","2,490,150 ","2,699,918 ","2,605,593 ",,,,,,,,,,,,"2,083 ","217,954 ","417,689 ","106,970 "
30006,3006,Greater Richmond Transit Company,Active,Full Reporter,74746,"Richmond, VA",DR,PT,Bus,"1,429,861 ","1,376,884 ","1,448,613 ","1,557,993 ","1,794,072 ","2,010,916 ","1,444,518 ",,,"230,029 ","2,829,549 ","2,795,912 ","2,709,051 ","2,743,507 ","2,649,330 ","2,637,887 ","2,459,123 ","2,450,137 ","1,947,489 ","2,242,450 ","2,112,438 ","2,096,390 ","2,497,706 ","2,603,679 ","607,799 "
30006,3006,Greater Richmond Transit Company,Active,Full Reporter,74746,"Richmond, VA",MB,DO,Bus,"4,570,608 ","4,963,115 ","4,616,440 ","4,582,402 ","4,724,693 ","4,920,084 ","5,218,339 ","5,192,378 ","5,157,199 ","4,777,920 ","4,606,841 ","4,386,212 ","4,300,271 ","4,291,597 ","4,315,353 ","4,128,336 ","4,271,911 ","4,729,489 ","4,616,724 ","4,393,661 ","4,204,152 ","4,475,637 ","5,373,135 ","5,665,838 ","1,333,618 "
30006,3006,Greater Richmond Transit Company,Inactive,Full Reporter,74746,"Richmond, VA",MB,PT,Bus,,,,,,"67,617 ","111,951 ","112,772 ","129,424 ","30,458 ",,,,,,,,,"32,518 ","16,317 ",,,,,
30006,3006,Greater Richmond Transit Company,Active,Full Reporter,74746,"Richmond, VA",RB,DO,Bus,,,,,,,,,,,,,,,,,"246,159 ","495,139 ","501,121 ","467,003 ","384,858 ","407,921 ","494,336 ","462,443 ","103,954 "
30006,3006,Greater Richmond Transit Company,Active,Full Reporter,74746,"Richmond, VA",VP,PT,Bus,"837,726 ","999,837 ","1,128,483 ","1,208,570 ","1,549,420 ","1,982,983 ","2,549,825 ","3,373,334 ","3,546,077 ","3,878,850 ","3,925,784 ","4,504,398 ","4,724,939 ","4,881,503 ","5,048,848 ","4,764,090 ","4,557,735 ","4,649,827 ","2,113,390 ","1,410,027 ","1,500,918 ","1,748,251 ","2,068,359 ","2,358,369 ","555,294 "
30007,3007,Greater Roanoke Transit Company,Inactive,Full Reporter,75421,"Roanoke, VA",CB,DO,Bus,,,,,,,,,,,"50,920 ","101,696 ","102,396 ","111,250 ","121,924 ","100,544 ",,,,,,,,,
30007,3007,Greater Roanoke Transit Company,Active,Full Reporter,75421,"Roanoke, VA",DR,PT,Bus,"356,681 ","394,365 ","449,772 ","482,365 ","521,728 ","562,257 ","593,955 ","592,778 ","568,320 ","617,518 ","602,815 ","596,340 ","667,337 ","642,080 ","670,240 ","736,990 ","727,651 ","678,719 ","490,469 ","549,779 ","599,554 ","687,526 ","773,951 ","794,040 ","175,495 "
30007,3007,Greater Roanoke Transit Company,Active,Full Reporter,75421,"Roanoke, VA",MB,DO,Bus,"1,209,971 ","1,211,407 ","1,373,055 ","1,515,097 ","1,546,467 ","1,510,330 ","1,513,510 ","1,552,555 ","1,558,019 ","1,601,174 ","1,611,854 ","1,560,415 ","1,563,061 ","1,569,211 ","1,609,928 ","1,615,341 ","1,765,333 ","1,881,691 ","1,756,421 ","1,729,734 ","1,606,213 ","1,568,300 ","1,628,012 ","1,583,702 ","385,152 "
30008,3008,Greater Lynchburg Transit Company,Active,Full Reporter,52201,"Lynchburg, VA",DR,DO,Bus,"67,949 ","73,606 ",,,"91,198 ","81,914 ","105,542 ","128,987 ","120,951 ","154,414 ","204,784 ","160,921 ","150,198 ","156,268 ","172,964 ","176,762 ","150,021 ","153,092 ","121,263 ","119,899 ","121,877 ","131,791 ","140,004 ","141,720 ","35,339 "
30008,3008,Greater Lynchburg Transit Company,Active,Full Reporter,52201,"Lynchburg, VA",MB,DO,Bus,"959,450 ","1,033,491 ",,,"945,289 ","1,014,901 ","1,077,844 ","1,112,907 ","1,077,079 ","1,346,314 ","1,036,552 ","903,839 ","919,407 ","1,050,956 ","1,007,080 ","1,063,082 ","1,079,586 ","1,079,338 ","899,558 ","961,003 ","978,705 ","1,038,456 ","1,046,677 ","1,016,513 ","233,077 "
30009,3009,City of Petersburg ,Active,Small Systems Reporter,74746,"Richmond, VA",DR,DO,Bus,,,"44,474 ","46,198 ","27,564 ","25,034 ","30,139 ","27,812 ","29,432 ","26,967 ",,,,,,,,,,,,,,,
30009,3009,City of Petersburg ,Active,Small Systems Reporter,74746,"Richmond, VA",MB,DO,Bus,,,"443,830 ","410,936 ","428,325 ","418,737 ","418,613 ","373,590 ","344,128 ","352,631 ",,,,,,,,,,,,,,,
30010,3010,Lehigh and Northampton Transportation Authority,Active,Full Reporter,01495,"Allentown--Bethlehem, PA--NJ",DR,PT,Bus,"4,234,208 ","4,011,693 ","3,796,427 ","3,939,961 ","4,276,511 ","3,372,602 ","2,580,091 ","4,752,568 ","4,582,819 ","4,304,828 ","4,313,539 ","4,525,723 ","4,114,537 ","3,461,129 ","2,676,993 ","2,745,088 ","2,444,528 ","2,328,433 ","1,278,304 ","1,326,121 ","1,561,495 ","1,900,187 ","1,904,630 ","1,826,352 ","434,447 "
30010,3010,Lehigh and Northampton Transportation Authority,Active,Full Reporter,01495,"Allentown--Bethlehem, PA--NJ",MB,DO,Bus,"2,481,963 ","2,614,778 ","2,530,641 ","2,770,177 ","2,742,347 ","2,632,454 ","1,988,003 ","2,673,386 ","2,651,352 ","2,610,265 ","2,677,113 ","2,620,583 ","2,752,139 ","2,796,201 ","2,869,509 ","2,880,265 ","2,969,234 ","3,102,149 ","3,160,374 ","3,183,211 ","3,385,861 ","3,639,345 ","3,720,342 ","3,628,647 ","814,570 "
30010,3010,Lehigh and Northampton Transportation Authority,Active,Full Reporter,01495,"Allentown--Bethlehem, PA--NJ",MB,PT,Bus,,,,,,,,,,,,,,,,"16,748 ","31,506 ","18,284 ","5,352 ",,"21,426 ","56,635 ","54,013 ","46,027 ","10,756 "
30011,3011,Altoona Metro Transit,Active,Full Reporter,01792,"Altoona, PA",DR,DO,Bus,"1,466 ","1,309 ","1,162 ","2,001 ","2,296 ","2,572 ","2,315 ","2,286 ","1,596 ","1,516 ","1,076 ","1,479 ","1,397 ","1,495 ",732 ,792 ,974 ,660 ,244 ,185 ,75 ,203 ,256 ,336 ,74 
30011,3011,Altoona Metro Transit,Inactive,Full Reporter,01792,"Altoona, PA",DR,PT,Bus,,"21,226 ","21,795 ","23,225 ","26,419 ","29,529 ","35,006 ","38,310 ","48,821 ","48,816 ","52,496 ","52,227 ","51,203 ","46,760 ","45,570 ","51,346 ","48,932 ","38,829 ","24,719 ","24,644 ","11,715 ",,,,
30011,3011,Altoona Metro Transit,Active,Full Reporter,01792,"Altoona, PA",MB,DO,Bus,"444,781 ","562,722 ","526,180 ","521,197 ","538,699 ","486,916 ","457,362 ","482,784 ","511,897 ","525,806 ","533,346 ","527,185 ","511,054 ","492,421 ","496,453 ","480,928 ","503,331 ","608,612 ","564,887 ","538,063 ","541,715 ","606,628 ","714,611 ","725,246 ","179,755 "
