name,year,dist_ly,mass_e,method,facility
HD 140901 c,2022,49.7,572.1,Radial Velocity,Multiple Observatories
HD 142 A d,2022,85.4,,Radial Velocity,Multiple Observatories
HD 144899 b,2022,377.2,,Radial Velocity,Multiple Observatories
HD 149806 b,2022,66.1,4003.7,Radial Velocity,Multiple Observatories
HD 151450 b,2022,142.2,,Radial Velocity,Multiple Observatories
HD 151450 c,2022,142.2,1636.2,Radial Velocity,Multiple Observatories
HD 153557 b,2022,58.5,,Radial Velocity,Multiple Observatories
HD 153557 c,2022,58.5,,Radial Velocity,Multiple Observatories
HD 153557 d,2022,58.5,8725.7,Radial Velocity,Multiple Observatories
HD 155918 b,2022,89.9,,Radial Velocity,Multiple Observatories
HD 155918 c,2022,89.9,1878.0,Radial Velocity,Multiple Observatories
HD 156098 b,2022,157.4,,Radial Velocity,Multiple Observatories
HD 156098 c,2022,157.4,1661.6,Radial Velocity,Multiple Observatories
HD 168863 b,2022,130.1,2154.9,Radial Velocity,Multiple Observatories
HD 16905 b,2022,129.6,3464.3,Radial Velocity,Multiple Observatories
HD 18143 b,2022,73.5,,Radial Velocity,Multiple Observatories
HD 18143 c,2022,73.5,3177.6,Radial Velocity,Multiple Observatories
Kepler-915 b,2016,2769.2,,Transit,Kepler
HD 188641 b,2022,209.8,9333.0,Radial Velocity,Multiple Observatories
HD 190228 b,2022,204.5,1598.7,Radial Velocity,Multiple Observatories
HD 194490 b,2022,261.7,3561.9,Radial Velocity,Multiple Observatories
HD 199509 b,2022,79.3,,Radial Velocity,Multiple Observatories
HD 204313 e,2022,155.9,4868.2,Radial Velocity,Multiple Observatories
HD 205158 b,2022,282.5,,Radial Velocity,Multiple Observatories
HD 213519 b,2022,133.7,,Radial Velocity,Multiple Observatories
HD 217786 c,2022,181.0,,Radial Velocity,Multiple Observatories
HD 217958 b,2022,201.6,166.5,Radial Velocity,Multiple Observatories
HD 25912 b,2022,160.4,,Radial Velocity,Multiple Observatories
Kepler-916 b,2016,2709.4,,Transit,Kepler
HD 25912 c,2022,160.4,5252.8,Radial Velocity,Multiple Observatories
HD 28185 c,2022,128.4,1907.0,Radial Velocity,Multiple Observatories
HD 28192 b,2022,162.4,,Radial Velocity,Multiple Observatories
HD 29985 b,2022,102.0,1739.5,Radial Velocity,Multiple Observatories
HD 43197 c,2022,203.6,2500.7,Radial Velocity,Multiple Observatories
HD 457 b,2022,179.5,8445.3,Radial Velocity,Multiple Observatories
HD 56957 b,2022,200.6,1880.9,Radial Velocity,Multiple Observatories
HD 62364 b,2022,173.2,5549.3,Radial Velocity,Multiple Observatories
HD 62364 c,2022,173.2,7923.5,Radial Velocity,Multiple Observatories
HD 62549 b,2022,160.9,2707.6,Radial Velocity,Multiple Observatories
Kepler-50 b,2012,815.7,8.9,Transit,Kepler
HD 72659 c,2022,169.3,5977.1,Radial Velocity,Multiple Observatories
HD 73267 c,2022,164.4,1630.8,Radial Velocity,Multiple Observatories
HD 80883 b,2022,112.9,1748.1,Radial Velocity,Multiple Observatories
HD 80913 b,2022,200.1,7505.2,Radial Velocity,Multiple Observatories
HD 81817 c,2022,877.8,,Radial Velocity,Multiple Observatories
HD 86065 b,2022,131.7,2877.3,Radial Velocity,Multiple Observatories
HD 88072 b,2022,117.1,2511.8,Radial Velocity,Multiple Observatories
HD 93351 b,2022,183.2,,Radial Velocity,Multiple Observatories
HD 93351 c,2022,183.2,4154.0,Radial Velocity,Multiple Observatories
HD 97037 b,2022,105.7,6707.8,Radial Velocity,Multiple Observatories
GJ 2030 b,2022,120.9,,Radial Velocity,Multiple Observatories
GJ 2030 c,2022,120.9,4069.2,Radial Velocity,Multiple Observatories
GJ 3222 b,2022,59.5,,Radial Velocity,Multiple Observatories
GJ 680 b,2022,31.5,7977.5,Radial Velocity,Multiple Observatories
GJ 9714 b,2022,66.9,2988.5,Radial Velocity,Multiple Observatories
HD 115404 A b,2022,35.8,,Radial Velocity,Multiple Observatories
HD 115404 A c,2022,35.8,3279.7,Radial Velocity,Multiple Observatories
HD 12235 b,2022,103.6,,Radial Velocity,Multiple Observatories
HD 12235 c,2022,103.6,3135.7,Radial Velocity,Multiple Observatories
HD 203387 b,2022,201.4,,Radial Velocity,Multiple Observatories
Kepler-408 b,2014,289.6,5.0,Transit,Kepler
HD 203387 c,2022,201.4,2378.9,Radial Velocity,Multiple Observatories
HIP 19976 b,2022,131.3,,Radial Velocity,Multiple Observatories
HIP 35965 b,2022,163.6,2590.0,Radial Velocity,Multiple Observatories
HIP 55507 b,2022,83.1,2585.5,Radial Velocity,Multiple Observatories
HIP 948 b,2022,113.7,6547.3,Radial Velocity,Multiple Observatories
OGLE-2019-BLG-1470L AB c,2022,16634.0,794.6,Microlensing,OGLE
TOI-5786 b,2025,627.8,73.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-5788 c,2026,318.4,6.4,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-5788 b,2026,318.4,3.7,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-5795 b,2025,510.5,23.7,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-5799 b,2024,90.7,,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-5800 b,2025,139.9,9.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 184010 b,2022,198.3,,Radial Velocity,Okayama Astrophysical Observatory
HD 184010 c,2022,198.3,,Radial Velocity,Okayama Astrophysical Observatory
HD 184010 d,2022,198.3,,Radial Velocity,Okayama Astrophysical Observatory
KIC 3526061 b,2022,1308.6,,Radial Velocity,McDonald Observatory
NGTS-21 b,2022,1933.7,750.1,Transit,Next-Generation Transit Survey (NGTS)
KMT-2021-BLG-1898L b,2022,22504.8,251.1,Microlensing,KMTNet
HD 3167 e,2022,154.2,14.9,Radial Velocity,CHaracterising ExOPlanets Satellite (CHEOPS)
TOI-5803 b,2023,274.0,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-76 b,2013,2684.1,638.8,Orbital Brightness Modulation,Kepler
TOI-5817 b,2025,263.4,10.3,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-969 c,2022,252.0,,Radial Velocity,Multiple Observatories
OGLE-2017-BLG-1691L b,2022,23776.8,14.6,Microlensing,OGLE
KMT-2021-BLG-0320L b,2022,22667.8,31.8,Microlensing,KMTNet
KMT-2021-BLG-1303L b,2022,20482.6,120.8,Microlensing,KMTNet
KMT-2021-BLG-1554L b,2022,25048.8,38.1,Microlensing,KMTNet
Kepler-1762 b,2021,5426.4,,Transit,Kepler
HD 206893 b,2021,132.9,8899.2,Imaging,Gemini Observatory
K2-411 b,2022,972.7,,Transit,K2
K2-413 b,2022,930.1,,Transit,K2
K2-413 c,2022,930.1,,Transit,K2
K2-414 c,2022,848.1,,Transit,K2
K2-414 b,2022,848.1,,Transit,K2
K2-412 b,2022,2133.3,,Transit,K2
Kepler-1712 b,2021,509.7,,Transit,Kepler
Kepler-923 b,2016,3262.5,,Transit,Kepler
NGTS-23 b,2022,3506.0,194.8,Transit,Next-Generation Transit Survey (NGTS)
NGTS-25 b,2022,1700.0,203.1,Transit,Next-Generation Transit Survey (NGTS)
HD 191939 g,2022,174.8,,Radial Velocity,Multiple Observatories
TOI-5882 b,2025,1357.1,6995.4,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-924 b,2016,3434.6,,Transit,Kepler
TOI-5916 b,2026,651.4,226.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1763 b,2021,2467.3,,Transit,Kepler
TOI-5926 b,2026,897.3,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-4 b,2009,1591.4,23.8,Transit,Kepler
Kepler-925 b,2016,1993.2,,Transit,Kepler
TOI-5938 b,2026,371.9,,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 167768 b,2022,349.7,,Radial Velocity,Okayama Astrophysical Observatory
HD 114082 b,2022,311.1,2542.6,Radial Velocity,La Silla Observatory
KMT-2021-BLG-0119L b,2022,9947.8,1773.5,Microlensing,KMTNet
KMT-2021-BLG-0192L b,2022,16699.2,35.0,Microlensing,KMTNet
KMT-2021-BLG-2294L b,2022,22178.6,22.2,Microlensing,KMTNet
MOA-2019-BLG-008L b,2022,8480.1,8581.4,Microlensing,MOA
HD 206893 c,2022,132.9,3527.9,Imaging,European Southern Observatory
Kepler-926 b,2016,3005.1,,Transit,Kepler
TOI-1136 b,2022,275.7,3.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1136 g,2022,275.7,5.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6000 b,2025,247.1,,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6002 b,2024,104.5,,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6008 b,2024,75.3,4.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
KMT-2017-BLG-0673L b,2022,16568.7,1166.4,Microlensing,KMTNet
KMT-2019-BLG-0414L b,2022,14383.5,1353.9,Microlensing,KMTNet
GJ 1002 b,2022,15.8,,Radial Velocity,Multiple Observatories
GJ 1002 c,2022,15.8,,Radial Velocity,Multiple Observatories
KMT-2021-BLG-0240L b,2022,21526.3,66.7,Microlensing,KMTNet
TOI-6016 b,2024,1189.5,371.9,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6019 b,2026,849.1,149.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
OGLE-2006-BLG-284L A b,2020,13046.2,144.0,Microlensing,OGLE
KMT-2021-BLG-1077L b,2022,26875.3,69.9,Microlensing,KMTNet
KMT-2021-BLG-1077L c,2022,26875.3,79.5,Microlensing,KMTNet
MOA-2020-BLG-135L b,2022,27070.9,25.0,Microlensing,MOA
Kepler-138 e,2022,218.1,0.4,Transit Timing Variations,Multiple Observatories
TOI-1288 c,2022,374.6,,Radial Velocity,Multiple Observatories
nu Oct A b,2016,69.1,670.6,Radial Velocity,University of Canterbury Mt John Observatory
GJ 1151 c,2023,26.2,,Radial Velocity,Multiple Facilities
Proxima Cen d,2025,4.2,,Radial Velocity,La Silla Observatory
TOI-6029 b,2024,1967.1,519.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6034 b,2024,384.8,254.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6038 A b,2025,584.3,78.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-927 b,2016,2712.6,,Transit,Kepler
TOI-6041 b,2025,236.4,28.9,Transit,Transiting Exoplanet Survey Satellite (TESS)
OGLE-2019-BLG-0468L b,2022,14350.9,1090.2,Microlensing,OGLE
OGLE-2019-BLG-0468L c,2022,14350.9,3222.8,Microlensing,OGLE
TOI-1669 b,2023,362.9,,Radial Velocity,W. M. Keck Observatory
TOI-1694 c,2023,406.7,,Radial Velocity,W. M. Keck Observatory
KMT-2017-BLG-1194L b,2023,13829.0,3.5,Microlensing,KMTNet
KMT-2017-BLG-0428L b,2023,17612.4,5.5,Microlensing,KMTNet
KMT-2019-BLG-1806L b,2023,21591.5,4.7,Microlensing,KMTNet
KMT-2017-BLG-1003L b,2023,23124.5,5.2,Microlensing,KMTNet
KMT-2019-BLG-1367L b,2023,15264.1,4.1,Microlensing,KMTNet
OGLE-2017-BLG-1806L b,2023,19406.3,2.4,Microlensing,OGLE
KMT-2016-BLG-1105L b,2023,10665.3,1.3,Microlensing,KMTNet
OGLE-2019-BLG-1053L b,2021,21852.5,2.5,Microlensing,KMTNet
KMT-2019-BLG-0253L b,2022,15981.6,9.2,Microlensing,KMTNet
OGLE-2018-BLG-0506L b,2022,18264.7,16.3,Microlensing,OGLE
Kepler-1764 b,2021,5030.9,,Transit,Kepler
OGLE-2018-BLG-0516L b,2022,22830.9,20.1,Microlensing,OGLE
OGLE-2019-BLG-1492L b,2022,18264.7,37.1,Microlensing,OGLE
OGLE-2018-BLG-0977L b,2022,21200.1,6.4,Microlensing,OGLE
KMT-2019-BLG-0953L b,2022,23483.2,15.5,Microlensing,KMTNet
OGLE-2016-BLG-1093L b,2022,25864.2,232.0,Microlensing,OGLE
KMT-2021-BLG-1391L b,2022,18656.1,4.5,Microlensing,KMTNet
KMT-2021-BLG-1253L b,2022,20613.1,22.1,Microlensing,KMTNet
KMT-2021-BLG-1372L b,2022,19471.5,62.4,Microlensing,KMTNet
KMT-2021-BLG-0748L b,2022,19862.9,149.4,Microlensing,KMTNet
KMT-2019-BLG-1042L b,2022,21526.3,60.4,Microlensing,KMTNet
KMT-2019-BLG-1552L b,2022,15003.2,1287.2,Microlensing,KMTNet
KMT-2019-BLG-2974L b,2022,19895.5,89.0,Microlensing,KMTNet
Kepler-928 b,2016,1659.5,,Transit,Kepler
TOI-6054.01,2024,259.0,12.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6054.02,2024,259.0,9.3,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-929 b,2016,4276.7,,Transit,Kepler
Wolf 1069 b,2023,31.3,,Radial Velocity,Calar Alto Observatory
L 363-38 b,2023,33.4,,Radial Velocity,Paranal Observatory
AF Lep b,2023,87.6,1188.7,Imaging,Paranal Observatory
TOI-6080 b,2026,613.8,,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 463 b,2022,59.9,1080.6,Radial Velocity,Multiple Observatories
TIC 279401253 b,2023,931.4,1951.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
TIC 279401253 c,2023,931.4,,Transit,Multiple Observatories
HD 169142 b,2023,370.5,953.5,Imaging,Paranal Observatory
OGLE-2018-BLG-0799L b,2022,21461.1,120.8,Microlensing,OGLE
TOI-4156 c,2026,697.1,,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6086 b,2024,102.6,,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 18438 b,2023,731.1,,Radial Velocity,Bohyunsan Optical Astronomical Observatory
TOI-1338 c,2023,1301.4,75.4,Radial Velocity,Multiple Observatories
Kepler-314 c,2014,877.0,,Transit,Kepler
KMT-2021-BLG-0712L b,2023,10078.2,38.2,Microlensing,KMTNet
KMT-2021-BLG-0909L b,2023,21134.9,400.5,Microlensing,KMTNet
KMT-2021-BLG-2478L b,2023,9328.1,289.2,Microlensing,KMTNet
KMT-2021-BLG-1105L b,2023,15068.4,403.6,Microlensing,KMTNet
K2-415 b,2023,71.2,7.5,Transit,K2
TOI-1533 c,2026,326.3,36.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-84 c,2023,328.1,15.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6109 c,2025,494.9,,Transit,Transiting Exoplanet Survey Satellite (TESS)
PZ Tel b,2023,153.5,8581.4,Imaging,W. M. Keck Observatory
KMT-2018-BLG-0030L b,2022,21134.9,460.9,Microlensing,KMTNet
KMT-2018-BLG-0087L b,2022,22896.2,73.1,Microlensing,KMTNet
KMT-2018-BLG-0247L b,2022,21102.3,740.5,Microlensing,KMTNet
Kepler-930 b,2016,2767.1,,Transit,Kepler
OGLE-2018-BLG-0298L b,2022,21167.5,47.7,Microlensing,OGLE
KMT-2018-BLG-2602L b,2022,14057.3,365.5,Microlensing,KMTNet
OGLE-2018-BLG-1119L b,2022,18786.6,289.2,Microlensing,OGLE
WASP-149 b,2025,690.6,315.0,Transit,SuperWASP
TOI-6130 b,2024,720.4,333.7,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-155 b,2025,1303.4,276.8,Transit,SuperWASP
WASP-102 b,2025,1747.2,197.7,Transit,SuperWASP
Kepler-485 b,2016,3721.3,,Transit,Kepler
Kepler-1650 b,2017,438.3,,Transit,Kepler
Kepler-1765 b,2021,2493.3,,Transit,Kepler
Kepler-1670 b,2020,6738.3,,Transit,Kepler
Kepler-932 b,2016,1518.6,,Transit,Kepler
TOI-6223 b,2025,434.2,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-315 b,2014,3785.5,,Transit,Kepler
Gliese 12 b,2024,39.8,10.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6255 b,2024,66.3,1.4,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-933 b,2016,3317.7,,Transit,Kepler
HIP 99770 b,2023,130.7,5403.1,Imaging,Multiple Observatories
Kepler-68 e,2023,470.2,,Radial Velocity,Roque de los Muchachos Observatory
Kepler-454 d,2023,753.0,,Radial Velocity,Roque de los Muchachos Observatory
K2-312 c,2023,358.3,,Radial Velocity,Roque de los Muchachos Observatory
Kepler-10 d,2023,605.0,,Radial Velocity,Roque de los Muchachos Observatory
Kepler-934 b,2016,1985.4,,Transit,Kepler
Kepler-104 c,2014,1307.2,,Transit,Kepler
Kepler-507 b,2016,1277.4,,Transit,Kepler
K2-2016-BLG-0005L b,2023,16960.1,349.6,Microlensing,K2
OGLE-2018-BLG-1126L b,2022,18590.9,17.8,Microlensing,KMTNet
OGLE-2018-BLG-1647L b,2022,25701.1,308.3,Microlensing,KMTNet
OGLE-2018-BLG-1367L b,2022,17514.6,301.9,Microlensing,KMTNet
OGLE-2018-BLG-0932L b,2022,21591.5,282.9,Microlensing,KMTNet
OGLE-2018-BLG-1212L b,2022,5055.4,63.6,Microlensing,KMTNet
TOI-815 c,2024,194.8,23.5,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-193 b,2023,1181.0,35.6,Transit,WASP-South
Kepler-316 c,2014,1255.5,,Transit,Kepler
HD 101581 c,2025,41.7,,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 101581 b,2025,41.7,,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6281 b,2026,188.3,,Transit,Transiting Exoplanet Survey Satellite (TESS)
LP 791-18 d,2023,86.4,0.9,Transit,Spitzer Space Telescope
Kepler-1766 b,2021,1634.8,,Transit,Kepler
TOI-6303 b,2025,496.5,2493.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-935 b,2016,1538.7,,Transit,Kepler
Kepler-936 b,2016,2685.6,,Transit,Kepler
Kepler-937 b,2016,5125.4,,Transit,Kepler
TOI-6324 b,2025,67.0,1.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6330 b,2025,453.5,3179.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1767 b,2021,2676.1,,Transit,Kepler
Kepler-938 b,2016,3855.3,,Transit,Kepler
Kepler-939 b,2016,6828.5,,Transit,Kepler
Kepler-940 b,2016,4112.1,,Transit,Kepler
TOI-6383 A b,2024,558.8,331.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-941 b,2016,3549.8,,Transit,Kepler
TOI-6393 b,2026,607.4,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-917 b,2016,11286.7,,Transit,Kepler
TOI-6420 b,2025,2070.2,2606.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
NGTS-33 b,2024,1428.1,1153.7,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6448 b,2025,1261.8,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-918 b,2016,3343.2,,Transit,Kepler
KMT-2022-BLG-0440L b,2023,11415.5,15.3,Microlensing,KMTNet
KMT-2019-BLG-0298L b,2023,21885.1,575.3,Microlensing,KMTNet
KMT-2019-BLG-1216L b,2023,11653.6,42.6,Microlensing,KMTNet
KMT-2019-BLG-2783L b,2023,19275.8,368.7,Microlensing,KMTNet
OGLE-2019-BLG-0249L b,2023,21633.9,2253.4,Microlensing,OGLE
OGLE-2019-BLG-0679L b,2023,18362.6,1061.5,Microlensing,OGLE
HD 207496 b,2023,77.0,6.1,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-919 b,2016,3652.5,,Transit,Kepler
K2-416 b,2023,392.4,1652.7,Transit,K2
K2-417 b,2023,306.7,699.2,Transit,K2
MOA-2020-BLG-208L b,2023,25472.8,69.0,Microlensing,MOA
HD 167677 b,2023,177.2,1176.0,Radial Velocity,Multiple Facilities
HD 89839 b,2023,186.9,1748.1,Radial Velocity,Multiple Facilities
HD 165131 b,2023,187.3,5943.4,Radial Velocity,Multiple Facilities
HD 15906 c,2023,148.6,,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-4010 e,2023,578.9,,Radial Velocity,Roque de los Muchachos Observatory
GJ 328 c,2023,66.9,,Radial Velocity,Roque de los Muchachos Observatory
HIP 54597 b,2023,129.6,762.8,Radial Velocity,La Silla Observatory
BD-210397 b,2023,77.4,,Radial Velocity,La Silla Observatory
BD-210397 c,2023,77.4,1420.7,Radial Velocity,La Silla Observatory
HD 74698 b,2023,169.8,,Radial Velocity,La Silla Observatory
HD 74698 c,2023,169.8,,Radial Velocity,La Silla Observatory
HD 94771 b,2023,188.5,,Radial Velocity,La Silla Observatory
TOI-2018 b,2023,91.3,9.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1759 b,2021,1256.8,,Transit,Kepler
TOI-6478 b,2025,125.9,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1761 b,2021,721.4,,Transit,Kepler
Kepler-920 b,2016,3267.0,,Transit,Kepler
Kepler-921 b,2016,3047.9,,Transit,Kepler
rho CrB e,2023,57.0,,Radial Velocity,Lowell Observatory
TOI-1634 c,2022,115.0,,Radial Velocity,Multiple Observatories
HD 22946 d,2023,204.8,26.6,Transit,Transiting Exoplanet Survey Satellite (TESS)
HIP 81208 C b,2023,481.2,4703.9,Imaging,Paranal Observatory
MOA-2022-BLG-249L b,2023,6523.1,4.8,Microlensing,MOA
DMPP-4 b,2023,82.6,,Radial Velocity,Multiple Observatories
TOI-1470 c,2023,169.4,7.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 367 c,2023,30.7,,Radial Velocity,La Silla Observatory
GJ 367 d,2023,30.7,,Radial Velocity,La Silla Observatory
HN Lib b,2023,20.4,,Radial Velocity,Calar Alto Observatory
TOI-1052 c,2023,423.4,,Radial Velocity,Multiple Observatories
HD 6860 b,2023,199.4,,Radial Velocity,Bohyunsan Optical Astronomical Observatory
HD 112300 b,2023,202.5,,Radial Velocity,Bohyunsan Optical Astronomical Observatory
TOI-6109 b,2025,494.9,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-922 b,2016,1749.2,,Transit,Kepler
TOI-6564 b,2026,624.2,222.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-943 b,2016,7503.3,,Transit,Kepler
Kepler-945 b,2016,5385.7,,Transit,Kepler
HD 36384 b,2023,682.7,,Radial Velocity,Bohyunsan Optical Astronomical Observatory
MWC 758 c,2023,520.3,,Imaging,Large Binocular Telescope Observatory
Kepler-944 b,2016,4401.2,,Transit,Kepler
TOI-4600 c,2023,704.7,2946.3,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-942 b,2016,705.7,,Transit,Kepler
Kepler-120 c,2014,1267.5,,Transit,Kepler
TOI-6628 b,2025,1045.4,235.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-198 b,2023,77.4,3.2,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 73256 c,2023,119.7,5085.3,Radial Velocity,La Silla Observatory
HD 75302 b,2023,98.9,1716.3,Radial Velocity,La Silla Observatory
HD 108202 b,2023,126.2,909.0,Radial Velocity,La Silla Observatory
HD 135625 b,2023,184.3,731.0,Radial Velocity,La Silla Observatory
HD 185283 b,2023,102.4,413.2,Radial Velocity,La Silla Observatory
GJ 9404 b,2023,77.9,,Radial Velocity,Roque de los Muchachos Observatory
HIP 29442 c,2023,222.4,4.5,Radial Velocity,Paranal Observatory
HIP 29442 d,2023,222.4,5.1,Radial Velocity,Paranal Observatory
KMT-2021-BLG-2010L b,2023,23124.5,340.1,Microlensing,KMTNet
KMT-2022-BLG-0371L b,2023,23287.5,82.6,Microlensing,KMTNet
KMT-2022-BLG-1013L b,2023,25146.6,98.5,Microlensing,KMTNet
Kepler-1651 b,2017,216.6,,Transit,Kepler
HD 99492 c,2023,59.4,,Radial Velocity,Roque de los Muchachos Observatory
75 Cet c,2023,270.6,,Radial Velocity,Okayama Astrophysical Observatory
HIP 113103 b,2023,150.7,,Transit,Transiting Exoplanet Survey Satellite (TESS)
HIP 113103 c,2023,150.7,,Transit,Transiting Exoplanet Survey Satellite (TESS)
HAT-P-2 c,2023,416.7,3400.8,Radial Velocity,Multiple Observatories
TOI-199 c,2023,333.6,83.0,Transit Timing Variations,Multiple Observatories
TOI-6651 b,2024,691.9,61.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1777 b,2021,2019.4,,Transit,Kepler
NGTS-35 b,2025,597.1,152.0,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6677 b,2026,1110.6,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1034 b,2016,2134.9,,Transit,Kepler
TOI-6692 b,2026,1020.6,197.1,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-6695 b,2025,921.5,66.7,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-109 c,2014,1548.8,8.2,Transit,Kepler
Kepler-1978 b,2023,2822.9,,Transit,Kepler
TOI-6699 b,2026,280.0,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-951 b,2016,1247.6,,Transit,Kepler
TOI-6707 b,2026,2092.2,,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-323 c,2014,1483.6,6.8,Transit,Kepler
TOI-6716 b,2026,61.6,,Transit,Transiting Exoplanet Survey Satellite (TESS)
